Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4LbRlcWWiY68c0zXJEqtwW,"4C9H5Lat1NEZasl8MQHvtB,68D0OoPnJ7buwHp1YGrckH,4pOglqMAavrWFo20ORRx5w","Wish I Knew","Wish I Knew","JEWELS,WATEVA,MAGNUS",2022-06-09,226451,18,spotify:user:empmusicuk,2023-05-19T09:39:30Z,"estonian electronic",0.558,0.641,2,-10.557,0,0.0419,0.428,0.18,0.0736,0.0653,123.896,4
4kBtHYLnb5FQuR0OFZDqTB,"1BqIPGrEhdjdLFpUzce2dh","Soul Spiral - Extended Mix","Soul Spiral","Durante",2022-04-15,340831,17,spotify:user:empmusicuk,2023-07-09T16:08:56Z,"melodic house",0.852,0.56,0,-12.643,1,0.0579,0.144,0.806,0.11,0.247,125.001,4
6K46MjU0fsKlwLT9lAiqmp,"5nQ7llwdZYT6MWMeLLe8dc","Missing Home","Flying By / Missing Home","Bound to Divide",2023-07-05,199500,32,spotify:user:empmusicuk,2023-07-05T16:41:42Z,"melodic house",0.672,0.793,10,-9.893,0,0.0383,0.25,0.909,0.0948,0.183,122.025,4
2UHw5H4rcV37GvjuRUpP3J,"6D1PUSzHf2Z4jTFIdhjJoO","Cause and Affection","Revelator EP","Enamour",2022-09-20,294746,10,spotify:user:empmusicuk,2022-10-06T17:52:06Z,"melodic house,progressive house",0.707,0.751,1,-8.122,1,0.0335,0.00145,0.881,0.0992,0.131,120.997,4
6Fp7QibpeGmbvUoceuBnLh,"656ibQgcoUQrUPdhQWRcI3,6wG0hZz1XJNZEDaNUyfpSa,4q8SjmBr5X7DUmVvrnNrsd","Color Blue","Color Blue","SOMMA,Sasson (FR),Nathan Nicholson",2023-05-05,246463,10,spotify:user:empmusicuk,2023-06-28T08:01:26Z,"",0.624,0.817,1,-8.766,0,0.0397,0.000186,0.754,0.104,0.0893,122.989,4
1FH2Xevb9vZBs6XXtOAIC1,"0JguaqQNo1CgVjFqtIXyGR,656ibQgcoUQrUPdhQWRcI3,4C9H5Lat1NEZasl8MQHvtB,5ynMbTlnZvBUxrxUrd6gs0,4pOglqMAavrWFo20ORRx5w","Meet You There","Labyrinth","LE YORA,SOMMA,JEWELS,YUMA,MAGNUS",2023-04-28,274013,28,spotify:user:empmusicuk,2023-07-09T16:09:24Z,"",0.689,0.822,7,-9.441,0,0.0399,0.0122,0.831,0.155,0.139,122.013,4
3ZlzwgTVz18N96bsxg5cgN,"7iCW4xyVOIklzZ2qc7pS5h","Night Memory","Everybody Dreams EP","Romain Garcia",2023-02-10,259781,21,spotify:user:empmusicuk,2023-07-09T16:00:25Z,"melodic house",0.486,0.885,4,-7.922,0,0.0376,0.00176,0.365,0.148,0.0406,119.998,4
5DXG9eXf4Znexa971jwA5o,"5nQ7llwdZYT6MWMeLLe8dc","Tides","Tides","Bound to Divide",2023-04-28,233114,26,spotify:user:empmusicuk,2023-04-28T18:46:27Z,"melodic house",0.787,0.815,2,-9.843,0,0.0385,0.0214,0.816,0.066,0.282,122.01,4
4fAOR4ky2Rb9mn2uV5Me8O,"0cjvrTtv350Ls87eGY80iz,5soL2yvcsjVjFBaAF4gcdI","Closure","Another Dawn","Massane,Benjamin Roustaing",2021-06-04,228447,49,spotify:user:empmusicuk,2023-02-24T12:20:11Z,"melodic house,organic house",0.574,0.803,5,-7.207,0,0.032,0.313,0.547,0.0939,0.0952,123.986,4
77kPYUHSjGVr71TNQrbvvj,"6dC41opH96WjFwWhhAxBsS,3MK7IThlo651w6Wt687NlM","Killing Time","Killing Time","Helsloot,Boy Wolf",2021-10-01,332000,45,spotify:user:empmusicuk,2023-02-24T12:22:11Z,"house,melodic house",0.727,0.579,1,-12.005,0,0.0417,0.0647,0.13,0.0914,0.159,123.028,4
