Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6SpS3512xzHKapz4plRuZW,"6KGv020mJkIjQH5YPDSBcZ,37fzXndf2fxVrk7qarhyo0","Illuminate","Illuminate","Astrality,Leo Stannard",2023-06-23,163336,63,spotify:user:selectedbase,2024-07-12T09:49:49Z,"indie anthem-folk",0.757,0.654,1,-6.591,0,0.0332,0.392,0.000161,0.105,0.145,124.015,4
0F5z4xuXIpwks2KNI6DUFk,"3aYMIzdswPPo402ppCi9gp,1Aa9xJpxW6ErjrbZ6uXErb,0lxzzFAPveSQrtOwbZmMXd","Through the Void","Through the Void","SouMix,lightyearsaway,Brad Arthur",2023-06-16,177560,50,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.575,0.849,7,-6.59,1,0.0407,0.399,0.00824,0.114,0.102,123.012,4
7k0kq03bs3micRAVvYgzg8,"7fQllKIlkVSl9JD1aJ8XYg,1ZwuShKjJItDJez0aDCsxN","You & I","You & I","HotLap,SHELLS",2023-02-03,175200,61,spotify:user:selectedbase,2024-07-12T09:49:49Z,"uk pop",0.717,0.845,7,-5.057,1,0.0519,0.031,0.719,0.147,0.281,124.994,4
7rF8qrVzCGu9gVHO1Q9RdJ,"2nm38smINjms1LtczR0Cei,5oJvmyeWzyeahRtjup3Oys","Numb","Numb","Goodboys,AVAION",2023-01-06,179250,59,spotify:user:selectedbase,2024-07-12T09:49:49Z,"pop dance,uk dance",0.757,0.734,7,-7.321,1,0.0349,0.044,0.00923,0.106,0.584,124.975,4
2lRvisx71Qh4dI3nhHN7gf,"4QWmN97HRZya55JvxN3I5a,26bowrYXXcMtHgx8g7sPKa","Dive","Dive","Taiki Nulight,Rue More",2023-03-31,197000,53,spotify:user:selectedbase,2024-07-12T09:49:49Z,"bass house,bassline,doujin",0.816,0.682,2,-7.46,1,0.0556,0.00834,0.257,0.409,0.484,119.983,4
7z8grMV3fvfgDgEFrCdaAU,"16KSSLMXOdKQ2MHt9bOHTG,1rH3SUHdkjjouhmAQGC1Ot","Wild","Wild","Tough Love,TAPE ANGEL",2023-05-19,133306,54,spotify:user:selectedbase,2024-07-12T09:49:49Z,"house,uk dance",0.815,0.634,10,-7.657,1,0.0387,0.169,0.000888,0.0901,0.475,123.99,4
01hCzxgttMvy4v9760kXke,"5344K3N7rx7kw1HjO8psuq,1ocnIbhFWM9bSPrd7Hu4zF,0N8FWEeRuJWy44GpQREmdL","Body Language","Body Language","James Carter,Punctual,RBZ",2022-10-14,144115,56,spotify:user:selectedbase,2024-07-12T09:49:49Z,"pop dance,uk dance",0.681,0.844,4,-6.289,0,0.0585,0.0237,0.000532,0.0869,0.588,122.976,4
2ekvSQupVG7X88fjjdYScf,"6KGv020mJkIjQH5YPDSBcZ,7b48KVEzrlVcLLLBAGHBuj","Times Are Changing","Times Are Changing","Astrality,Thandi",2022-06-17,158819,65,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.768,0.593,7,-8.38,1,0.0491,0.0211,0.053,0.124,0.0713,123.993,4
72mNfLGgX3Z2ojJgdQFZQg,"6pcxIOhQCNb7DX2iuEXgxL,5xQaB2JfKU3pi6IqRsHy4G,3rxaya7knZ0iL2myO6CX6G","Signals","Signals","Tobtok,farfetch'd,STO CULTR",2023-01-27,172411,50,spotify:user:selectedbase,2024-07-12T09:49:49Z,"deep tropical house,uk dance,swedish tropical house",0.74,0.796,0,-6.288,0,0.138,0.0133,0.0000756,0.409,0.476,127.889,4
3DS6zUDAm3X8F6kiGaFfWL,"4Ws2otunReOa6BbwxxpCt6,6KGv020mJkIjQH5YPDSBcZ","Fade to Black","Fade to Black","Benny Benassi,Astrality",2022-12-30,176129,55,spotify:user:selectedbase,2024-07-12T09:49:49Z,"dutch house,edm,electro house,pop dance",0.652,0.725,4,-8.663,0,0.0402,0.167,0.00398,0.139,0.039,123.958,4
3eKdMlPONnxz5quSb2VpKU,"6Nva7JhU0nL9SZ8ZvJni6O,6aAestjbtEbALwyIYPg8Na","Ice & Cold","Ice & Cold","Tom Enzy,LissA",2021-05-21,186690,54,spotify:user:selectedbase,2024-07-12T09:49:49Z,"slap house,indie electropop",0.686,0.673,11,-9.065,0,0.115,0.248,0.0853,0.114,0.465,119.93,4
121Dj5DvG9EKGWJ0PW9s4a,"7fQllKIlkVSl9JD1aJ8XYg,266PvBAoJzPdxt3dgkEsBW","HighLife","HighLife","HotLap,YOU",2022-08-12,212903,52,spotify:user:selectedbase,2024-07-12T09:49:49Z,"",0.577,0.741,7,-7.642,1,0.0407,0.00396,0.391,0.126,0.19,124.043,4
3yLU2Rd0k3AKYdCWECAyeo,"4NhRml5ZOfNaYJAHUE0XwT","Words","Words","Nu Aspect",2022-08-26,197783,56,spotify:user:selectedbase,2024-07-12T09:49:49Z,"bassline",0.649,0.883,5,-5.753,0,0.041,0.00825,0.796,0.261,0.209,125.007,4
