Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1iyrKf79eBRdPoxQ1zawzu,"4GAVUIrGNz35VbCFfHTsca,3hTlITCaMAJYlwQpcUv1hl","For a Long Time 오래도록 반짝이게","The End of The Summer 새봄, 04 소품집 `여름녘`","saevom,Jeong Yubin",2018-08-12,243124,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-11T09:41:13Z,"k-indie,k-pop,korean pop",0.792,0.426,3,-5.471,1,0.0288,0.662,0,0.0898,0.764,104.995,4
1HbRmJsM1oi7zTlKZtMVGS,"1LOeaOZCreokgQaauWT5rV","물감 Paint","물감 Paint","MoonMoon",2017-04-24,188196,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-12T01:06:34Z,"",0.767,0.307,3,-7.294,1,0.032,0.854,0,0.125,0.763,95.04,4
2Yi4Zlcqmt3ibLeOoRnVuT,"6zn0ihyAApAYV51zpXxdEp","길어야 5분 That 5 Minutes","길어야 5분 That 5 Minutes","10CM",2016-10-11,204615,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-12T01:06:39Z,"",0.725,0.414,9,-7.204,1,0.0368,0.714,0,0.302,0.538,82.599,4
7eS2empYaxaKIEYuuWXxpw,"7sZ5ipSoboWdqXkdj6AXHo,0Mt9IxntWHsf793bLZhQ9P","Lullaby","Lullaby - SM STATION","ONEW,ROCOBERRY",2017-05-04,200684,38,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-12T01:49:43Z,"k-pop,k-indie,korean pop",0.621,0.377,0,-11.048,0,0.0291,0.574,0.00424,0.122,0.271,129.977,4
0joWBqlVxPBSExJ6uTrnYn,"1LOeaOZCreokgQaauWT5rV","Acacia","Acacia","MoonMoon",2018-05-18,221146,29,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-12T09:11:17Z,"",0.76,0.33,4,-9.21,1,0.0321,0.932,0.000176,0.254,0.652,104.961,4
2Y8CZBFPNrJqPLK3L9LyBy,"73eAAfRkS2Vi4hx68oTJJE,3RqBeV12Tt7A8xH3zBDDUF","if we never met (feat. Kelsea Ballerini)","love + everything else","John K,Kelsea Ballerini",2020-11-13,144243,17,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-13T06:30:47Z,"singer-songwriter pop,contemporary country,country",0.955,0.366,8,-7.615,1,0.0496,0.218,0,0.14,0.366,107.966,4
3V1amgedsGIzjQf013KqbQ,"4Imsd61cGosmAFBaMLtl4G","Let's fall in love","Stop & Go","J Rabbit",2014-07-09,196000,16,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-13T08:13:35Z,"korean pop",0.522,0.25,5,-8.923,1,0.0397,0.904,0,0.127,0.567,133.401,4
7hM7Y8HvDIhXAmXhu3tTGr,"1dOMFM5wDNsENQQW0nl0K8","Moai","Moai","Urban Zakapa",2017-07-11,258414,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-13T08:21:22Z,"korean pop",0.583,0.623,11,-4.787,1,0.0349,0.789,0.00000159,0.125,0.616,151.966,4
7hSpkFR4umYfTdwAbGlkUb,"0grUBAiZwYyGykIxK6UjW8","WOODLAND 푸르던","WOODLAND 푸르던","Besweet",2018-09-04,234080,0,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-13T08:25:55Z,"",0.672,0.379,5,-5.621,1,0.0329,0.609,0,0.0932,0.406,135.907,4
2MS3Fq8yKMgddEkq6WrDt8,"0grUBAiZwYyGykIxK6UjW8","Wonderland","Wonderland","Besweet",2020-10-06,179466,10,spotify:user:21rs5sqgai3g7k3eijdzw7k6a,2020-11-13T08:32:28Z,"",0.801,0.345,10,-6.541,1,0.0512,0.801,0,0.11,0.799,106.919,4
